Dataset,Packet,Experiment,Category,Parameter,Value,Repeat,EventCount,LineCount,ClusterCount,Coverage,Precision,F1,IoU,Fragmentation,MergeError,ExtraEventRatio,RuntimeSeconds
office_spiral_events,1,eps_s = 0.025,Sensitivity,eps_s,0.025,1,18073,81,9,0.990778097982709,0.29256254609406,0.451734407848633,0.291768033946252,1,0.868140391700601,0.70743745390594,3.1419831
office_spiral_events,1,eps_t = 0.005,Sensitivity,eps_t,0.005,1,18073,81,4,0.967915465898175,0.295987309793784,0.453342931701611,0.293111473120782,NaN,0.915244144501786,0.704012690206216,5.5430782
office_spiral_events,1,eps_t = 0.01,Sensitivity,eps_t,0.01,1,18073,81,10,0.956580211335255,0.291647141518276,0.447008124971944,0.28783674413227,NaN,0.817031532436232,0.708352858481724,2.8208152
office_spiral_events,1,eps_t = 0.015,Sensitivity,eps_t,0.015,1,18073,81,15,0.894908741594621,0.299761889439475,0.449093713844967,0.289568568941937,1,0.757191927866037,0.700238110560525,2.4191939
office_spiral_events,1,eps_t = 0.02,Sensitivity,eps_t,0.02,1,18073,81,118,0.674351585014409,0.332229058211074,0.445149017121116,0.286296900489396,1.09090909090909,0.223646723646724,0.667770941788926,1.3847599
office_spiral_events,1,eps_t = 0.025,Sensitivity,eps_t,0.025,1,18073,81,118,0.674351585014409,0.332229058211074,0.445149017121116,0.286296900489396,1.09090909090909,0.223646723646724,0.667770941788926,1.431372
office_spiral_events,1,Event retention = 25%,Sparsity,retention,0.25,1,4518,76,10,0.150842266462481,0.464622641509434,0.227745664739884,0.128506196999348,1.5,0.0456852791878173,0.535377358490566,0.2802402
office_spiral_events,1,Event retention = 25%,Sparsity,retention,0.25,2,4518,76,10,0.135198135198135,0.450777202072539,0.208009563658099,0.116077384923282,1,0.0689655172413793,0.549222797927461,0.2273243
office_spiral_events,1,Event retention = 25%,Sparsity,retention,0.25,3,4518,76,10,0.132770529547199,0.404205607476636,0.199884459849798,0.111039794608472,1,0.0693641618497109,0.595794392523365,0.2988628
office_spiral_events,1,Event retention = 25%,Sparsity,retention,0.25,4,4518,75,10,0.103044496487119,0.304849884526559,0.154025670945158,0.0834386852085967,1,0,0.695150115473441,0.233459
office_spiral_events,1,Event retention = 25%,Sparsity,retention,0.25,5,4518,76,8,0.180457052797478,0.5,0.265199768384482,0.152870493991989,1.33333333333333,0.0131004366812227,0.5,0.2620489
office_spiral_events,1,Event retention = 50%,Sparsity,retention,0.5,1,9037,77,39,0.375957120980092,0.391390992427262,0.383518843975786,0.237255375694612,1.33333333333333,0.117107942973523,0.608609007572738,0.7913554
office_spiral_events,1,Event retention = 50%,Sparsity,retention,0.5,2,9037,80,44,0.411377708978328,0.41916403785489,0.415234375,0.262016268178457,1.28571428571429,0.144873000940734,0.58083596214511,0.7208879
office_spiral_events,1,Event retention = 50%,Sparsity,retention,0.5,3,9037,79,38,0.410652257815515,0.432872253864931,0.421469597940186,0.267001254705144,1,0.191729323308271,0.567127746135069,0.6703074
office_spiral_events,1,Event retention = 50%,Sparsity,retention,0.5,4,9037,80,48,0.432297660145761,0.408037653874004,0.419817470664928,0.265676567656766,1,0.0967169476486247,0.591962346125996,0.7110682
office_spiral_events,1,Event retention = 50%,Sparsity,retention,0.5,5,9037,78,48,0.477893118031526,0.400451030927835,0.435758106923751,0.278574630210668,1,0.17135961383749,0.599548969072165,0.7560364
office_spiral_events,1,Event retention = 75%,Sparsity,retention,0.75,1,13555,81,74,0.629256965944272,0.366106274392074,0.46289618523439,0.301148289912335,1.11111111111111,0.276752767527675,0.633893725607926,1.072433
office_spiral_events,1,Event retention = 75%,Sparsity,retention,0.75,2,13555,81,55,0.756234096692112,0.324666812322482,0.454295322531336,0.293908227848101,1,0.444481830417227,0.675333187677518,1.3623757
office_spiral_events,1,Event retention = 75%,Sparsity,retention,0.75,3,13555,80,63,0.660938702231341,0.332687838884586,0.442593387720052,0.284186149095721,1,0.447807528133489,0.667312161115414,1.23626
office_spiral_events,1,Event retention = 75%,Sparsity,retention,0.75,4,13555,81,64,0.713735558408216,0.326329381382791,0.447881424198486,0.288561345235624,1,0.480935251798561,0.673670618617209,1.1523393
office_spiral_events,1,Event retention = 75%,Sparsity,retention,0.75,5,13555,80,73,0.739019407558733,0.347418967587035,0.472644128695084,0.30945252352438,1,0.416378714581894,0.652581032412965,1.2395858
office_spiral_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,1,18977,81,93,0.771181556195965,0.310200927357032,0.442435932763847,0.28405633005449,1.2,0.316641753861485,0.689799072642968,1.6264769
office_spiral_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,2,18977,81,107,0.771181556195965,0.308318611260465,0.440517998244074,0.282477128782547,1.08333333333333,0.283756851021425,0.691681388739535,1.5409373
office_spiral_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,3,18977,81,94,0.754851104707012,0.303608685572985,0.433043094896947,0.276359288176127,1.08333333333333,0.427080682107406,0.696391314427015,1.7471999
office_spiral_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,4,18977,81,82,0.744284341978867,0.311815840309079,0.439503091496965,0.281643038894947,1,0.293495095508518,0.688184159690921,2.0893574
office_spiral_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,5,18977,81,86,0.81075888568684,0.304979403049794,0.443230753072156,0.28471191472136,1.11111111111111,0.376303317535545,0.695020596950206,1.8503934
office_spiral_events,1,Added events = 10%,AddedEvents,added-event ratio,0.1,1,19880,81,86,0.8,0.305637110980622,0.442296457592012,0.283941356972383,1.125,0.39433237271854,0.694362889019378,1.8353271
office_spiral_events,1,Added events = 10%,AddedEvents,added-event ratio,0.1,2,19880,81,17,0.908933717579251,0.271133016218694,0.417674582855125,0.263962506276851,1,0.785246248150497,0.728866983781306,4.321465
