Index,Tick,X1,Y1,X2,Y2,Score
117,3008,86.9679703770601,137.086523335694,90.9288314351271,46.9968710191469,0.0379350156688108
117,3008,3.59432995191718,102.625284677623,10.3151429706443,131.22084204372,0.00750453570839518
117,3008,0,166.95595030513,76.8517862859821,115.777436120298,0.0270493155203695
117,3008,85.9558816871917,129.873596798097,62.9286799222062,89.8892624466776,0.0148441365660564
117,3008,159.33446776384,160.276310559079,176.38896577173,168.158392968432,0.00461817582055088
117,3008,204.427092125814,178.96995639835,204.290797001197,167.959265083858,0.00511298037275276
117,3008,221.990622116218,179.176183858596,224.668584535658,164.118908917297,0.0020616856341745
117,3008,234.846870297602,156.43898252412,222.908154967517,179.47074996143,0.00799934026059706
117,3008,142.491150250424,9.14519951538463,172.388616292044,26.3236501569901,0.0053603826488537
117,3008,179.386445984447,58.4678978998717,185.889814948854,11.3992794663775,0.00725713343229424
117,3008,184.090381354956,29.2799482633753,217.933726778015,33.5279866473035,0.00552531749958766
117,3008,172.93736102179,33.1992988391015,165.084493048456,30.731167925299,0.00115454395513772
117,3008,82.860670420878,71.9821652506595,89.7420620382203,18.222990982841,0.0202045192149101
117,3008,131.298926290611,30.6022273139926,147.212677143943,34.005526405412,0.00181428335807356
117,3008,192.92025644135,42.3814053379615,171.040393499622,37.8068019958533,0.00296882731321128
117,3008,195.163668098639,97.5086334876575,191.11100247319,46.6722716221646,0.00923635164110176
117,3008,156.049187400122,47.1177702356956,111.331730192914,65.7942672902037,0.0074220682830282
117,3008,205.860913083524,61.3459045502783,165.375247832044,45.0667710818905,0.00651492660399142
117,3008,136.958125219277,51.7941984801648,132.114925522228,43.9292295671358,0.00173181593270658
117,3008,212.688326554392,76.7175386594904,199.782867011243,45.2683835851854,0.00478311067128484
117,3008,171.972624507047,62.2998717198238,132.932819064342,58.7359013680501,0.00486557809665182
117,3008,142.012721862311,60.0850981292723,121.033109595269,63.2214742267734,0.00255649018637638
117,3008,186.586371137048,94.6580425969507,167.25891455019,61.5163044915128,0.00898894936500082
117,3008,67.628973581153,118.982446632698,66.2331052290202,68.9655865529884,0.0131947880587168
117,3008,80.6617778004836,84.4212262951809,65.9953110435271,92.9919761484804,0.00255649018637638
117,3008,148.078477928942,2.84988855121072,175.816389897345,17.3512067519288,0.00395843641761504
117,3008,142.239243498748,14.4887191084869,115.098783422367,1.78889258634537,0.00346363186541316
117,3008,126.894418179757,27.5209455444729,119.507072939719,13.7284094212891,0.00272142503711034
117,3008,212.020910319748,25.0859685331338,192.219472544921,29.9023167974988,0.00255649018637638
117,3008,129.038006300072,24.8238379293503,172.187035221554,34.1330776252658,0.00527791522348672
117,3008,220.002374796552,25.0138829024004,196.825269522937,28.9785372742279,0.0028863598878443
117,3008,150.424916417187,31.4260472901464,167.790791741335,44.2825865090823,0.0032986970146792
117,3008,107.427533427911,48.1193608580997,125.946592629733,57.110009224198,0.00362856671614712
117,3008,157.938923008545,99.7888699861287,139.071445080931,105.246970267671,0.00280389246247732
117,3008,159.961459487007,101.989851689132,158.600569739948,107.158139265551,0.00131947880587168
117,3008,110.024272342471,33.9237639206104,151.008736852792,46.9725587506072,0.00461817582055088
117,3008,128.093161096924,42.272981200405,111.032527964116,48.0953136339572,0.00197921820880752
117,3008,179.351743253294,59.9884942138724,211.2295749652,48.6451680952659,0.00346363186541316
117,3008,188.009983284647,78.9965300844549,182.401522222566,62.8604419035412,0.00437077354444994
117,3008,168.824933975843,71.2130703993768,144.155972883194,76.7011050789028,0.00362856671614712
117,3008,37.621358639696,127.282146513001,45.8537587390171,79.9745513047928,0.00882401451426687
117,3008,45.0775630655867,127.131269575069,49.0973551439378,94.1336806615264,0.00857661223816593
117,3008,22.7244306102713,30.9360291354104,20.343167883668,3.96969655077193,0.00420583869371598
117,3008,157.13140016514,26.3186568919892,174.127855964468,19.310061895404,0.00255649018637638
117,3008,184.092372827596,26.3256199090903,202.989982999811,20.9646894571067,0.00214415305954148
117,3008,28.1691394217962,17.320896934092,23.8050071377908,33.2209525379295,0.00395843641761504
117,3008,122.021594956791,37.0992714576318,136.012148182724,34.0558448816676,0.0012370113805047
117,3008,194.53821536743,31.2861987035102,215.774709487889,47.2987886808211,0.00346363186541316
117,3008,131.006615696625,73.0093967620991,166.175414786555,48.2491545654833,0.00470064324591786
117,3008,158.739518389344,62.8410599785625,151.678111827926,74.4137685888703,0.00214415305954148
117,3008,181.026056950239,22.9547700627801,175.974367304509,20.0444935112219,0.00140194623123866
117,3008,169.962130234705,44.0300115417346,161.236704428982,33.0199198148093,0.0028863598878443
117,3008,112.071569879601,30.5788761429024,131.033736553175,33.8014909696997,0.00214415305954148
117,3008,194.862017053526,51.0487309323886,190.114621669264,37.6063531429667,0.00230908791027544
117,3008,71.8328595753278,104.161008533322,74.9145398888185,69.0803382474824,0.00857661223816593
117,3008,164.477718211681,106.390735305376,165.319880148339,101.050444988803,0.00173181593270658
117,3008,176.080266431409,169.74299090539,172.151188559584,168.515901801883,0.00057727197756886
117,3008,179.685842023776,25.703346087268,151.040785734178,12.9086877026157,0.00305129473857826
117,3008,156.05590560022,58.346807664099,173.91424653478,55.4680325612427,0.0020616856341745
117,3008,159.002595443854,59.0325461480628,174.066290778766,57.8312680304173,0.00181428335807356
117,3008,169.957491194086,73.83186069684,138.918849700091,81.6790181567166,0.0032986970146792
117,3008,9.39714007770792,85.2776057336986,5.23108606762895,106.244611514982,0.00643245917862444
117,3008,98.7108239143306,76.2549881022056,161.135961977872,62.6225938821197,0.00824674253669801
117,3008,125.160076119265,104.35860912218,136.193506393046,99.4335009998065,0.00222662048490846
117,3008,175.334434430981,50.7326793495288,173.880149441854,54.3535070506353,0.00115454395513772
117,3008,101.695084356783,48.2209373422885,91.631156170607,79.8827604526122,0.00643245917862444
117,3008,207,31,209,31,0.00049480455220188
117,3008,158.757527443912,87.1486874820531,184.230706202546,70.3498346218689,0.00272142503711034
117,3008,143.890516154032,105.051456347085,140.857071088895,98.5971848902736,0.00107207652977074
117,3008,150.670722279039,26.4163571818935,125.91734820714,6.84005357779769,0.0032986970146792
117,3008,140.947897305255,11.7310092432227,135.942013662436,12.7006337407243,0.0004123371268349
118,3035,115.965323370617,161.021870277316,66.7086011382187,82.9223987054287,0.0267992093942565
118,3035,82.4720725649446,117.687268504945,1.09013654859304,173.587079130569,0.0247645622602023
118,3035,152.054401181927,139.295243626118,133.013474046893,137.825446431618,0.00267410766189978
118,3035,14.2836256939507,137.31658145587,16.3356831441263,116.032363938032,0.00529008254854087
118,3035,239.652791460344,156.336884057882,227.545501886896,179.797582350185,0.0102313684455296
118,3035,210.839974487238,174.72929544081,202.418348905516,179.707693130304,0.00156958493198465
118,3035,144.451557601038,8.89831248776654,122.741902564353,0,0.00401116149284967
118,3035,136.300095564599,16.0271551651967,153.96121537668,10.8672495335722,0.00238344378560632
118,3035,132,15,124,15,0.00069759330310429
118,3035,29.556745111824,37.4942505564063,35.4808132613529,18.8351635521409,0.00674340193000814
118,3035,89.6982085522559,71.9628850144603,98.5103958934993,0.308734087670743,0.0249389605859784
118,3035,231.013623344866,38.9656169451316,171.278467071768,15.2971954610434,0.00883618183932101
118,3035,222.588835225448,39.4977460062938,138.641186271502,0,0.0285431926520172
118,3035,207.086208787611,33.1755655044674,238.804071398,17.6009884281777,0.00284850598767585
118,3035,209.949923278984,27.6411188779509,219.051779621658,26.3710851737693,0.00116265550517382
118,3035,214.78363374397,58.74712737706,164.007414544427,26.9881456358966,0.00784792465992326
118,3035,116.149540934509,24.2691850198479,139.397593093484,34.0554897671789,0.00453435647017789
118,3035,214.564731745101,58.5108087309308,227.986649611001,26.841984135756,0.00534821532379956
118,3035,214.863415003617,54.5466063775099,170.485349690961,28.1830068477319,0.00546448087431694
118,3035,114.028150577524,43.8394755592138,160.016777132495,51.9043309214739,0.00563887920009301
118,3035,116.877757223727,63.6495510928745,183.762450691302,40.3189871977742,0.00709219858156028
118,3035,185.636547969672,59.3598305347563,198.14622004046,52.2575459683764,0.00168585048250203
118,3035,212.431582076318,64.6316055653624,204.759955111784,55.6441280608641,0.00273224043715847
118,3035,160.468825003107,53.0032236277258,207.813126151086,75.2711994247132,0.00627833972793861
118,3035,106.216307966565,59.3320966078005,68.1024063016255,84.1572239151767,0.00726659690733636
118,3035,100.610828280467,56.0255001388314,196.242571840368,101.489762578603,0.0410417393326357
118,3035,121.563200894422,74.2719606278848,125.294573694766,63.8190970658126,0.00249970933612371
118,3035,4.58732681225188,84.8695255855686,0,64.2198062889588,0.0051156842227648
118,3035,76.1699208563519,120.190423463164,93.3133569407048,14.8648344237815,0.0288338565283107
118,3035,103.975468482963,0.146544174591568,94.6359098421057,126.047173054761,0.0427275898151378
118,3035,43.3101527994005,128.61092148006,50.8117139996075,87.9652499540036,0.0113358911754447
118,3035,172.062039557763,102.80436106725,162.111347158735,99.6488717830182,0.00122078828043251
118,3035,8.3827532981607,124.407619465355,15.0922797027266,85.1868571407655,0.01110336007441
118,3035,15.3217517920074,71.3922153535229,37.3026622367808,109.40325440466,0.00342983374026276
118,3035,17.2123210035656,136.627915916438,62.1467405835003,121.433969067685,0.00488315312173003
118,3035,28.1437579477672,35.9082640116495,25.4883179870754,2.8004225366736,0.00918497849087315
118,3035,141.99507176679,32.981318160959,156.070745993487,29.2681823701784,0.0019183815835368
118,3035,218.107271178388,24.7085883939861,150.984214133391,0,0.0101732356702709
118,3035,182.514980363933,41.0704153146634,146.417296987383,31.436426061097,0.0050575514475061
118,3035,220.080388852757,36.7075768614027,208.156777352512,33.4297054391207,0.00156958493198465
118,3035,70.9380778676435,125.860009396728,80.427773825828,27.2335970142867,0.0210440646436461
118,3035,173.144441876439,40.8767774270685,187.014121625333,57.1348584010426,0.00261597488664109
118,3035,213.664324467055,51.4812177506776,203.918631933569,44.6830675775098,0.0019183815835368
