Index,Tick,X1,Y1,X2,Y2,Score
115,3021,216.918081198054,37.1194098040499,218.385196980084,74.9850754355101,0.00518682646792225
115,3021,219.85623675048,137.464781037061,238.468846612848,143.609013215233,0.00548897169906335
115,3021,226.978312536958,78.5560187290827,227.886014927498,81.8564301129858,0.000805720616376272
115,3021,105.849776840741,110.779670268001,119.720205024727,113.452158405086,0.00282002215731695
115,3021,238.901886680183,114.968133462785,232.842564761952,133.624072927548,0.00156108369422903
116,3048,3.40347544796145,98.8654747598993,45.4276286904908,127.830431739947,0.00948121645796064
116,3048,101.813397440244,69.2951217522474,131.441194759711,103.484252395104,0.00742397137745975
116,3048,3.07431011207384,85.484150322803,146.963936321338,78.2797222499925,0.0440966010733453
116,3048,161.671936885915,153.519095114476,135.306130280683,178.260576413863,0.00661896243291592
116,3048,53,92.9999999999999,92,92.9999999999999,0.00822898032200358
116,3048,0,138.683086088555,80.3092672068878,116.099796495732,0.0211985688729875
116,3048,63.4741918823216,13.937661027584,92.3530745510186,26.2223832330476,0.0073345259391771
116,3048,64.2920626591975,103.273301140211,0.00441335161571033,118.01924082202,0.0167262969588551
116,3048,152.519210818145,75.3960956002564,193.861229040512,83.6915889500439,0.0101967799642218
116,3048,141.838231982728,75.4789475894045,111.878468075603,65.3598203353616,0.00411449016100179
116,3048,5.80510997431222,117.887234873105,0,127.920106410309,0.00232558139534884
116,3048,116.201713035401,40.3533758680458,130.031161002001,58.729140201606,0.0054561717352415
116,3048,122.955862081964,53.8220451579625,200.945794734399,58.0095441313562,0.0143112701252236
116,3048,110.95832503897,0,106.189173155836,144.986516009147,0.103935599284436
116,3048,16.387358666692,112.03517753127,14.1192238041392,137.010827172486,0.0035778175313059
116,3048,41.6045274530661,176.124223913431,50.7659186043824,131.540920213831,0.0214669051878354
116,3048,85,4,66,4,0.00295169946332737
116,3048,0,18.2919219382564,79.8359834386987,22.2818607349498,0.0243291592128801
116,3048,54.344791998086,98.8737950428788,51.592638675565,134.968939844162,0.00724508050089445
116,3048,46.7877826157176,96.365635745272,52.3480285750477,114.799902361552,0.00304114490161002
116,3048,52,94,84,94,0.00438282647584973
116,3048,132.897782917142,160.335403630372,161.664100912422,169.102181457957,0.00608228980322004
116,3048,66.4988350833038,2.32985233937107,128.635232863501,15.6957563029341,0.00903398926654741
116,3048,54.0904471838159,102.478634136581,33.0303416182706,98.8251014200799,0.0035778175313059
116,3048,33.9697504747666,98.2701817303333,58.0043558838506,100.961094257619,0.00277280858676207
116,3048,80.1166765662998,99.473490875812,56.5015130768426,113.138543360838,0.00447227191413238
116,3048,0,102.221116540577,6.05837905212401,101.47235922924,0.00205724508050089
116,3048,153.854272744209,18.8243739665563,180.893205338832,23.6041336464908,0.00626118067978533
116,3048,216.715142134425,87.7885815642216,233.350593097126,93.7977748666063,0.00241502683363148
116,3048,227.299701278034,94.7945689120727,225.790571086811,91.5651798730231,0.00152057245080501
116,3048,14.1334559945114,101.163083335044,40.9304473513656,105.436172020201,0.00348837209302326
116,3048,17.993337586652,124.968925753864,34.861155586435,121.352414019309,0.00304114490161002
116,3048,165.110248244413,167.675740631353,160.444901449006,151.701821016332,0.0037567084078712
116,3048,227.726285554655,82.0327654026597,238.994887590872,85.0192898817051,0.00277280858676207
116,3048,5.99489387251657,116.746057102011,1.42000668728102,134.853463053683,0.00205724508050089
116,3048,76.3276758891897,109.730332955994,56.4388235419588,119.902808278091,0.00483005366726297
116,3048,180.081613538674,171.282110898744,197.103495479092,166.357749499616,0.00286225402504472
116,3048,238,43,238,70,0.00384615384615385
116,3048,1.41302387664103,94.0634519003572,0.535114631073753,85.9421543076466,0.00286225402504472
116,3048,24.9442408420757,0.96125685260645,61.9935983500218,3.11036088310243,0.0102862254025045
116,3048,36,0,48,0,0.00178890876565295
116,3048,7.06193056153974,122.841375197765,11.7393738325544,124.667550450706,0.00107334525939177
116,3048,12.4483965512092,125.475829001182,8.0112888536096,124.911275297739,0.00134168157423971
116,3048,135.276646209664,158.666980210586,139.599990158894,149.276225270448,0.00205724508050089
116,3048,9.07987167483533,126.343179079172,52.1923123431985,119.003656904296,0.0106440071556351
116,3048,80,1,73,1,0.000894454382826476
116,3048,202.823886626545,67.5178888518372,237.548914314819,79.3264878356183,0.00635062611806798
116,3048,46.3312550441704,162.740544661663,54.6374661317958,178.115362574252,0.00134168157423971
116,3048,49.5677808714033,174.792253342484,47.63065126457,178.822472074541,0.000805008944543828
116,3048,47.5446230118643,86.0116992351981,54.6547722105472,96.2399836560601,0.00259391771019678
