Index,Tick,X1,Y1,X2,Y2,Score
115,3021,216.939168910308,47.51063918743,223.955064501088,46.6385126031434,0.00120858092456441
115,3021,220.02802048927,136.899964459679,238.620701092466,143.131663105343,0.00558968677611038
115,3021,186.702496941695,30.8412168634729,173.213850959333,56.1141363933053,0.0056400443146339
115,3021,186.945858272097,39.9547023620046,175.526389128945,53.6037538028699,0.0026689495417464
115,3021,53.0260522248336,92.3409448737797,96.0486695442358,91.5050903049229,0.0102225803202739
115,3021,239.049984992858,83.2662303762852,170.04178981235,96.2225811554758,0.00654648000805721
115,3021,16.9259842572878,83.2031253500616,4.16305775596158,78.5525119042749,0.00251787692617585
115,3021,27,16,96,16,0.00604290462282204
115,3021,93.3285308107356,94.5607801492612,113.635558264689,0,0.0552925772988216
115,3021,132.916837628673,0,98.3344774673133,99.8837342511879,0.109175143518985
115,3021,54.5820340573676,128.239710180438,43.6306267004373,177.472958353408,0.025128411723235
115,3021,201.492006024717,89.531849624594,179.580341587024,82.2654748159493,0.00468325108268708
115,3021,178.760221443014,49.5579170569915,189.230619937714,71.3317158442895,0.0056400443146339
115,3021,57.9790957770072,83.8913311396737,112.871477886812,73.331888510195,0.00699969785476886
115,3021,178.827694702291,60.6114873762378,238.852014979003,77.5251781193924,0.0111290160136973
115,3021,229.866057537111,21.1043379996434,117.54900477841,70.2005330606925,0.123124181689999
115,3021,54.3788327413841,131.818314530156,79.5840553592644,97.2389931311942,0.00876221170309195
115,3021,65.487500626971,11.2380388144994,85.8891317365776,19.6835116300421,0.00392788800483432
115,3021,66.0666543463931,3.17898004789984,74.0734252291873,0.197161201754175,0.00176251384832309
115,3021,62.415529027506,78.2071582517364,49.8402262909576,82.5358395238024,0.00226608923355826
115,3021,67.6449409318919,0,66.0516922372148,17.0048432430861,0.00241716184912881
115,3021,130.511462442671,0,106.186454751513,14.5834161092893,0.0787591902507805
115,3021,45.4963656790751,3.90517436079389,43.3934536608737,15.0740805249766,0.0020646590794642
115,3021,192.547226121836,178.861587044527,221.499710139605,84.1527613686177,0.0162151274045725
115,3021,105.125342884608,75.0700419278982,59.0546663703111,80.4666823207542,0.00518682646792225
115,3021,69.916125977451,100.621873496141,0.0275468862477908,116.124188723427,0.00971900493503878
115,3021,194.722746005969,176.334439342069,152.214151611855,160.051560452797,0.0086111390875214
115,3021,81.1233923539052,68.4513679672242,74.9375895831028,78.3350817902843,0.00125893846308792
115,3021,30,17,23,17,0.000805720616376272
115,3021,134.628867240515,159.926569410709,161.17389590776,170.559048344293,0.00710041293181589
115,3021,1.88887535827269,125.555948727175,74.3556117584405,107.421015640747,0.00846006647195085
115,3021,0,86.1138485813923,11.5475871426004,102.052290089312,0.0056400443146339
115,3021,0.177625113244965,128.684724822477,53.9325794388384,114.74010132391,0.00508611139087521
115,3021,20.848040954694,109.208293418606,6.15661017627014,94.8916464161096,0.00342431261959915
115,3021,24.9879247061346,3.4328222910633,43.0018025288358,3.93539083445027,0.0020646590794642
115,3021,24.8358588547647,95.0527129705557,21.4845174094325,106.246909691615,0.00171215630979958
115,3021,134,179,146,179,0.00161144123275254
115,3021,85.9163476147054,18.1028852451689,123.925227733286,20.9858084669851,0.00498539631382818
115,3021,101.673594981357,10.55025105971,114.762665467272,1.05086615128582,0.00191358646389364
115,3021,67.3195417278113,0,64.9091959737086,28.1035090777282,0.0220062443347769
115,3021,17.1747000693566,1.63039205304685,10.9888360522084,15.4428470784495,0.0023668043106053
115,3021,10,95,25,95,0.00105750830899386
